gameId,year,startTime,attendance,awayTeamName,homeTeamName,venueName,venueState,homeFinalRuns,awayFinalRuns,inningNumber,gameStatus
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
f93496a2-6c7a-4050-8903-705187ec00a0,2016,2016-10-07 21:38:00 UTC,43915,Dodgers,Nationals,Nationals Park,DC,3,4,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
fe9d59fa-b016-41dc-90b2-3a6759c75004,2016,2016-10-12 00:40:00 UTC,43166,Cubs,Giants,AT&T Park,CA,5,6,9,closed
